source,target,weight,n_contacts,transmission
1630,1803,80,4,temporal_contact_aggregated
1630,1805,60,3,temporal_contact_aggregated
1630,1807,80,4,temporal_contact_aggregated
1630,1818,120,6,temporal_contact_aggregated
1630,1819,20,1,temporal_contact_aggregated
1630,1821,240,12,temporal_contact_aggregated
1630,1822,40,2,temporal_contact_aggregated
1630,1831,80,4,temporal_contact_aggregated
1630,1833,20,1,temporal_contact_aggregated
1630,1836,860,43,temporal_contact_aggregated
1630,1838,40,2,temporal_contact_aggregated
1630,1847,140,7,temporal_contact_aggregated
1630,1857,100,5,temporal_contact_aggregated
1630,1865,40,2,temporal_contact_aggregated
1630,1866,80,4,temporal_contact_aggregated
1630,1880,120,6,temporal_contact_aggregated
1630,1885,1580,79,temporal_contact_aggregated
1630,1888,40,2,temporal_contact_aggregated
1630,1892,100,5,temporal_contact_aggregated
1630,1895,120,6,temporal_contact_aggregated
1630,1902,20,1,temporal_contact_aggregated
1630,1910,20,1,temporal_contact_aggregated
1630,1913,20,1,temporal_contact_aggregated
1630,1917,20,1,temporal_contact_aggregated
1632,1685,60,3,temporal_contact_aggregated
1632,1711,100,5,temporal_contact_aggregated
1632,1712,20,1,temporal_contact_aggregated
1632,1719,40,2,temporal_contact_aggregated
1632,1720,40,2,temporal_contact_aggregated
1632,1741,20,1,temporal_contact_aggregated
1632,1748,40,2,temporal_contact_aggregated
1632,1752,20,1,temporal_contact_aggregated
1632,1757,60,3,temporal_contact_aggregated
1632,1768,40,2,temporal_contact_aggregated
1632,1774,120,6,temporal_contact_aggregated
1632,1775,20,1,temporal_contact_aggregated
1632,1787,20,1,temporal_contact_aggregated
1632,1796,20,1,temporal_contact_aggregated
1632,1802,100,5,temporal_contact_aggregated
1632,1803,160,8,temporal_contact_aggregated
1632,1805,80,4,temporal_contact_aggregated
1632,1807,280,14,temporal_contact_aggregated
1632,1818,360,18,temporal_contact_aggregated
1632,1819,340,17,temporal_contact_aggregated
1632,1821,380,19,temporal_contact_aggregated
1632,1831,400,20,temporal_contact_aggregated
1632,1835,1260,63,temporal_contact_aggregated
1632,1836,100,5,temporal_contact_aggregated
1632,1847,1480,74,temporal_contact_aggregated
1632,1857,380,19,temporal_contact_aggregated
1632,1859,60,3,temporal_contact_aggregated
1632,1865,40,2,temporal_contact_aggregated
1632,1866,300,15,temporal_contact_aggregated
1632,1880,180,9,temporal_contact_aggregated
1632,1885,160,8,temporal_contact_aggregated
1632,1888,120,6,temporal_contact_aggregated
1632,1892,40,2,temporal_contact_aggregated
1632,1895,340,17,temporal_contact_aggregated
1632,1902,20,1,temporal_contact_aggregated
1632,1910,420,21,temporal_contact_aggregated
1637,1665,20,1,temporal_contact_aggregated
1637,1668,320,16,temporal_contact_aggregated
1637,1697,160,8,temporal_contact_aggregated
1637,1698,20,1,temporal_contact_aggregated
1637,1730,20,1,temporal_contact_aggregated
1637,1744,20,1,temporal_contact_aggregated
1637,1751,140,7,temporal_contact_aggregated
1637,1798,60,3,temporal_contact_aggregated
1637,1902,20,1,temporal_contact_aggregated
1637,1907,20,1,temporal_contact_aggregated
1641,1643,120,6,temporal_contact_aggregated
1641,1647,320,16,temporal_contact_aggregated
1641,1648,200,10,temporal_contact_aggregated
1641,1649,20,1,temporal_contact_aggregated
1641,1650,20,1,temporal_contact_aggregated
1641,1663,20,1,temporal_contact_aggregated
1641,1664,40,2,temporal_contact_aggregated
1641,1675,20,1,temporal_contact_aggregated
1641,1684,260,13,temporal_contact_aggregated
1641,1695,100,5,temporal_contact_aggregated
1641,1704,20,1,temporal_contact_aggregated
1641,1708,20,1,temporal_contact_aggregated
1641,1718,1620,81,temporal_contact_aggregated
1641,1727,40,2,temporal_contact_aggregated
1641,1749,60,3,temporal_contact_aggregated
1641,1752,20,1,temporal_contact_aggregated
1641,1757,60,3,temporal_contact_aggregated
1641,1763,20,1,temporal_contact_aggregated
1641,1764,20,1,temporal_contact_aggregated
1641,1765,20,1,temporal_contact_aggregated
1641,1768,120,6,temporal_contact_aggregated
1641,1772,20,1,temporal_contact_aggregated
1641,1778,40,2,temporal_contact_aggregated
1641,1780,40,2,temporal_contact_aggregated
1641,1789,20,1,temporal_contact_aggregated
1641,1790,120,6,temporal_contact_aggregated
1641,1799,40,2,temporal_contact_aggregated
1641,1801,20,1,temporal_contact_aggregated
1641,1852,900,45,temporal_contact_aggregated
1641,1855,40,2,temporal_contact_aggregated
1641,1859,40,2,temporal_contact_aggregated
1641,1861,80,4,temporal_contact_aggregated
1641,1887,60,3,temporal_contact_aggregated
1641,1889,40,2,temporal_contact_aggregated
1641,1890,20,1,temporal_contact_aggregated
1641,1895,20,1,temporal_contact_aggregated
1641,1898,1000,50,temporal_contact_aggregated
1641,1902,460,23,temporal_contact_aggregated
1641,1906,400,20,temporal_contact_aggregated
1641,1907,300,15,temporal_contact_aggregated
1641,1909,20,1,temporal_contact_aggregated
1641,1911,600,30,temporal_contact_aggregated
1641,1913,280,14,temporal_contact_aggregated
1641,1916,280,14,temporal_contact_aggregated
1641,1917,280,14,temporal_contact_aggregated
1641,1919,660,33,temporal_contact_aggregated
1641,1920,60,3,temporal_contact_aggregated
1641,1922,1040,52,temporal_contact_aggregated
1643,1647,420,21,temporal_contact_aggregated
1643,1648,3300,165,temporal_contact_aggregated
1643,1649,100,5,temporal_contact_aggregated
1643,1650,900,45,temporal_contact_aggregated
1643,1684,20,1,temporal_contact_aggregated
1643,1696,20,1,temporal_contact_aggregated
1643,1700,40,2,temporal_contact_aggregated
1643,1704,40,2,temporal_contact_aggregated
1643,1718,80,4,temporal_contact_aggregated
1643,1719,80,4,temporal_contact_aggregated
1643,1727,40,2,temporal_contact_aggregated
1643,1748,20,1,temporal_contact_aggregated
1643,1749,60,3,temporal_contact_aggregated
1643,1761,20,1,temporal_contact_aggregated
1643,1768,20,1,temporal_contact_aggregated
1643,1778,20,1,temporal_contact_aggregated
1643,1782,300,15,temporal_contact_aggregated
1643,1790,20,1,temporal_contact_aggregated
1643,1799,20,1,temporal_contact_aggregated
1643,1822,60,3,temporal_contact_aggregated
1643,1838,20,1,temporal_contact_aggregated
1643,1843,640,32,temporal_contact_aggregated
1643,1851,60,3,temporal_contact_aggregated
1643,1852,540,27,temporal_contact_aggregated
1643,1858,80,4,temporal_contact_aggregated
1643,1861,60,3,temporal_contact_aggregated
1643,1887,20,1,temporal_contact_aggregated
1643,1889,280,14,temporal_contact_aggregated
1643,1890,60,3,temporal_contact_aggregated
1643,1898,60,3,temporal_contact_aggregated
1643,1902,200,10,temporal_contact_aggregated
1643,1906,80,4,temporal_contact_aggregated
1643,1907,200,10,temporal_contact_aggregated
1643,1911,320,16,temporal_contact_aggregated
1643,1913,100,5,temporal_contact_aggregated
1643,1916,480,24,temporal_contact_aggregated
1643,1917,60,3,temporal_contact_aggregated
1643,1919,240,12,temporal_contact_aggregated
1643,1922,500,25,temporal_contact_aggregated
1647,1648,340,17,temporal_contact_aggregated
1647,1649,520,26,temporal_contact_aggregated
1647,1670,40,2,temporal_contact_aggregated
1647,1680,20,1,temporal_contact_aggregated
1647,1688,20,1,temporal_contact_aggregated
1647,1707,20,1,temporal_contact_aggregated
1647,1797,60,3,temporal_contact_aggregated
1647,1837,120,6,temporal_contact_aggregated
1647,1852,580,29,temporal_contact_aggregated
1647,1902,740,37,temporal_contact_aggregated
1647,1906,200,10,temporal_contact_aggregated
1647,1907,600,30,temporal_contact_aggregated
1647,1911,2160,108,temporal_contact_aggregated
1647,1912,20,1,temporal_contact_aggregated
1647,1913,300,15,temporal_contact_aggregated
1647,1916,620,31,temporal_contact_aggregated
1647,1917,1900,95,temporal_contact_aggregated
1647,1919,460,23,temporal_contact_aggregated
1647,1922,560,28,temporal_contact_aggregated
1648,1649,120,6,temporal_contact_aggregated
1648,1650,160,8,temporal_contact_aggregated
1648,1666,40,2,temporal_contact_aggregated
1648,1673,40,2,temporal_contact_aggregated
1648,1674,40,2,temporal_contact_aggregated
1648,1675,20,1,temporal_contact_aggregated
1648,1688,20,1,temporal_contact_aggregated
1648,1696,140,7,temporal_contact_aggregated
1648,1697,20,1,temporal_contact_aggregated
1648,1702,20,1,temporal_contact_aggregated
1648,1704,20,1,temporal_contact_aggregated
1648,1708,40,2,temporal_contact_aggregated
1648,1718,240,12,temporal_contact_aggregated
1648,1719,560,28,temporal_contact_aggregated
1648,1720,40,2,temporal_contact_aggregated
1648,1743,100,5,temporal_contact_aggregated
1648,1749,100,5,temporal_contact_aggregated
1648,1757,160,8,temporal_contact_aggregated
1648,1761,60,3,temporal_contact_aggregated
1648,1764,20,1,temporal_contact_aggregated
1648,1765,40,2,temporal_contact_aggregated
1648,1766,20,1,temporal_contact_aggregated
1648,1780,20,1,temporal_contact_aggregated
1648,1782,260,13,temporal_contact_aggregated
1648,1787,20,1,temporal_contact_aggregated
1648,1790,20,1,temporal_contact_aggregated
1648,1796,20,1,temporal_contact_aggregated
1648,1809,20,1,temporal_contact_aggregated
1648,1822,100,5,temporal_contact_aggregated
1648,1838,20,1,temporal_contact_aggregated
1648,1843,1180,59,temporal_contact_aggregated
1648,1851,620,31,temporal_contact_aggregated
1648,1852,200,10,temporal_contact_aggregated
1648,1855,20,1,temporal_contact_aggregated
1648,1858,140,7,temporal_contact_aggregated
1648,1861,3300,165,temporal_contact_aggregated
1648,1866,20,1,temporal_contact_aggregated
1648,1887,40,2,temporal_contact_aggregated
1648,1889,4280,214,temporal_contact_aggregated
1648,1890,60,3,temporal_contact_aggregated
1648,1902,140,7,temporal_contact_aggregated
1648,1906,260,13,temporal_contact_aggregated
1648,1907,1000,50,temporal_contact_aggregated
1648,1908,40,2,temporal_contact_aggregated
1648,1909,40,2,temporal_contact_aggregated
1648,1911,200,10,temporal_contact_aggregated
1648,1912,40,2,temporal_contact_aggregated
1648,1913,60,3,temporal_contact_aggregated
1648,1916,60,3,temporal_contact_aggregated
1648,1917,20,1,temporal_contact_aggregated
1648,1919,60,3,temporal_contact_aggregated
1648,1920,80,4,temporal_contact_aggregated
1648,1922,320,16,temporal_contact_aggregated
1649,1650,20,1,temporal_contact_aggregated
1649,1656,100,5,temporal_contact_aggregated
1649,1664,20,1,temporal_contact_aggregated
1649,1665,20,1,temporal_contact_aggregated
1649,1673,160,8,temporal_contact_aggregated
1649,1675,20,1,temporal_contact_aggregated
1649,1685,20,1,temporal_contact_aggregated
1649,1748,20,1,temporal_contact_aggregated
1649,1751,20,1,temporal_contact_aggregated
1649,1752,40,2,temporal_contact_aggregated
1649,1764,20,1,temporal_contact_aggregated
1649,1765,20,1,temporal_contact_aggregated
1649,1767,20,1,temporal_contact_aggregated
1649,1789,60,3,temporal_contact_aggregated
1649,1792,20,1,temporal_contact_aggregated
1649,1797,20,1,temporal_contact_aggregated
1649,1807,20,1,temporal_contact_aggregated
1649,1831,40,2,temporal_contact_aggregated
1649,1837,20,1,temporal_contact_aggregated
1649,1843,40,2,temporal_contact_aggregated
1649,1851,40,2,temporal_contact_aggregated
1649,1852,1200,60,temporal_contact_aggregated
1649,1902,600,30,temporal_contact_aggregated
1649,1906,2600,130,temporal_contact_aggregated
1649,1907,160,8,temporal_contact_aggregated
1649,1908,80,4,temporal_contact_aggregated
1649,1911,360,18,temporal_contact_aggregated
1649,1913,120,6,temporal_contact_aggregated
1649,1916,400,20,temporal_contact_aggregated
1649,1917,140,7,temporal_contact_aggregated
1649,1919,120,6,temporal_contact_aggregated
1649,1922,340,17,temporal_contact_aggregated
1650,1653,20,1,temporal_contact_aggregated
1650,1664,20,1,temporal_contact_aggregated
1650,1673,20,1,temporal_contact_aggregated
1650,1684,40,2,temporal_contact_aggregated
1650,1688,20,1,temporal_contact_aggregated
1650,1695,20,1,temporal_contact_aggregated
1650,1702,420,21,temporal_contact_aggregated
1650,1704,500,25,temporal_contact_aggregated
1650,1706,500,25,temporal_contact_aggregated
1650,1708,460,23,temporal_contact_aggregated
1650,1709,200,10,temporal_contact_aggregated
1650,1710,120,6,temporal_contact_aggregated
1650,1713,660,33,temporal_contact_aggregated
1650,1715,260,13,temporal_contact_aggregated
1650,1718,1060,53,temporal_contact_aggregated
1650,1732,340,17,temporal_contact_aggregated
1650,1739,240,12,temporal_contact_aggregated
1650,1743,340,17,temporal_contact_aggregated
1650,1746,20,1,temporal_contact_aggregated
1650,1749,460,23,temporal_contact_aggregated
1650,1824,20,1,temporal_contact_aggregated
1650,1851,1420,71,temporal_contact_aggregated
1650,1852,180,9,temporal_contact_aggregated
1650,1854,180,9,temporal_contact_aggregated
1650,1855,500,25,temporal_contact_aggregated
1650,1858,220,11,temporal_contact_aggregated
1650,1861,300,15,temporal_contact_aggregated
1650,1863,180,9,temporal_contact_aggregated
1650,1872,740,37,temporal_contact_aggregated
1650,1877,160,8,temporal_contact_aggregated
1650,1883,380,19,temporal_contact_aggregated
1650,1887,540,27,temporal_contact_aggregated
1650,1889,360,18,temporal_contact_aggregated
1650,1890,780,39,temporal_contact_aggregated
1650,1897,320,16,temporal_contact_aggregated
1650,1898,800,40,temporal_contact_aggregated
1650,1906,20,1,temporal_contact_aggregated
1650,1907,460,23,temporal_contact_aggregated
1650,1919,20,1,temporal_contact_aggregated
1650,1920,20,1,temporal_contact_aggregated
1650,1922,300,15,temporal_contact_aggregated
1653,1665,20,1,temporal_contact_aggregated
1653,1668,180,9,temporal_contact_aggregated
1653,1674,20,1,temporal_contact_aggregated
1653,1681,20,1,temporal_contact_aggregated
1653,1697,20,1,temporal_contact_aggregated
1653,1705,280,14,temporal_contact_aggregated
1653,1730,360,18,temporal_contact_aggregated
1653,1745,100,5,temporal_contact_aggregated
1653,1753,100,5,temporal_contact_aggregated
1653,1765,20,1,temporal_contact_aggregated
1653,1789,20,1,temporal_contact_aggregated
1653,1797,260,13,temporal_contact_aggregated
1653,1801,20,1,temporal_contact_aggregated
1653,1815,680,34,temporal_contact_aggregated
1653,1821,20,1,temporal_contact_aggregated
1653,1824,40,2,temporal_contact_aggregated
1653,1835,20,1,temporal_contact_aggregated
1653,1837,600,30,temporal_contact_aggregated
1653,1852,260,13,temporal_contact_aggregated
1653,1866,20,1,temporal_contact_aggregated
1653,1908,20,1,temporal_contact_aggregated
1656,1661,360,18,temporal_contact_aggregated
1656,1663,240,12,temporal_contact_aggregated
1656,1664,160,8,temporal_contact_aggregated
1656,1665,200,10,temporal_contact_aggregated
1656,1666,140,7,temporal_contact_aggregated
1656,1670,940,47,temporal_contact_aggregated
1656,1673,1440,72,temporal_contact_aggregated
1656,1674,2060,103,temporal_contact_aggregated
1656,1675,5420,271,temporal_contact_aggregated
1656,1680,380,19,temporal_contact_aggregated
1656,1681,120,6,temporal_contact_aggregated
1656,1682,120,6,temporal_contact_aggregated
1656,1684,180,9,temporal_contact_aggregated
1656,1687,80,4,temporal_contact_aggregated
1656,1688,160,8,temporal_contact_aggregated
1656,1695,120,6,temporal_contact_aggregated
1656,1696,180,9,temporal_contact_aggregated
1656,1697,760,38,temporal_contact_aggregated
1656,1698,400,20,temporal_contact_aggregated
1656,1708,20,1,temporal_contact_aggregated
1656,1714,40,2,temporal_contact_aggregated
1656,1722,20,1,temporal_contact_aggregated
1656,1730,20,1,temporal_contact_aggregated
1656,1732,20,1,temporal_contact_aggregated
1656,1743,20,1,temporal_contact_aggregated
1656,1745,200,10,temporal_contact_aggregated
1656,1748,20,1,temporal_contact_aggregated
1656,1749,20,1,temporal_contact_aggregated
1656,1752,80,4,temporal_contact_aggregated
1656,1757,20,1,temporal_contact_aggregated
1656,1761,20,1,temporal_contact_aggregated
1656,1765,1900,95,temporal_contact_aggregated
1656,1766,20,1,temporal_contact_aggregated
1656,1779,220,11,temporal_contact_aggregated
1656,1789,20,1,temporal_contact_aggregated
1656,1798,20,1,temporal_contact_aggregated
1656,1799,20,1,temporal_contact_aggregated
1656,1833,20,1,temporal_contact_aggregated
1656,1837,40,2,temporal_contact_aggregated
1656,1851,60,3,temporal_contact_aggregated
1656,1852,20,1,temporal_contact_aggregated
1656,1855,40,2,temporal_contact_aggregated
1656,1863,20,1,temporal_contact_aggregated
1656,1866,20,1,temporal_contact_aggregated
1656,1890,20,1,temporal_contact_aggregated
1656,1895,20,1,temporal_contact_aggregated
1656,1908,2860,143,temporal_contact_aggregated
1656,1912,120,6,temporal_contact_aggregated
1656,1920,380,19,temporal_contact_aggregated
1661,1663,540,27,temporal_contact_aggregated
1661,1664,860,43,temporal_contact_aggregated
1661,1665,180,9,temporal_contact_aggregated
1661,1666,1140,57,temporal_contact_aggregated
1661,1670,480,24,temporal_contact_aggregated
1661,1673,2100,105,temporal_contact_aggregated
1661,1674,220,11,temporal_contact_aggregated
1661,1675,900,45,temporal_contact_aggregated
1661,1680,1640,82,temporal_contact_aggregated
1661,1681,200,10,temporal_contact_aggregated
1661,1682,5440,272,temporal_contact_aggregated
1661,1684,800,40,temporal_contact_aggregated
1661,1687,620,31,temporal_contact_aggregated
1661,1688,660,33,temporal_contact_aggregated
1661,1695,3180,159,temporal_contact_aggregated
1661,1696,2040,102,temporal_contact_aggregated
1661,1697,540,27,temporal_contact_aggregated
1661,1698,420,21,temporal_contact_aggregated
1661,1704,20,1,temporal_contact_aggregated
1661,1745,540,27,temporal_contact_aggregated
1661,1765,100,5,temporal_contact_aggregated
1661,1779,1700,85,temporal_contact_aggregated
1661,1902,20,1,temporal_contact_aggregated
1661,1908,660,33,temporal_contact_aggregated
1661,1912,240,12,temporal_contact_aggregated
1661,1913,20,1,temporal_contact_aggregated
1661,1920,280,14,temporal_contact_aggregated
1663,1664,200,10,temporal_contact_aggregated
1663,1665,10220,511,temporal_contact_aggregated
1663,1666,700,35,temporal_contact_aggregated
1663,1670,660,33,temporal_contact_aggregated
1663,1673,400,20,temporal_contact_aggregated
1663,1674,1160,58,temporal_contact_aggregated
1663,1675,560,28,temporal_contact_aggregated
1663,1680,1040,52,temporal_contact_aggregated
1663,1681,500,25,temporal_contact_aggregated
1663,1682,340,17,temporal_contact_aggregated
1663,1684,1960,98,temporal_contact_aggregated
1663,1685,20,1,temporal_contact_aggregated
1663,1687,780,39,temporal_contact_aggregated
1663,1688,320,16,temporal_contact_aggregated
1663,1695,1720,86,temporal_contact_aggregated
1663,1696,300,15,temporal_contact_aggregated
1663,1697,560,28,temporal_contact_aggregated
1663,1698,9840,492,temporal_contact_aggregated
1663,1702,20,1,temporal_contact_aggregated
1663,1732,20,1,temporal_contact_aggregated
1663,1743,80,4,temporal_contact_aggregated
1663,1745,2260,113,temporal_contact_aggregated
1663,1759,60,3,temporal_contact_aggregated
1663,1760,60,3,temporal_contact_aggregated
1663,1765,620,31,temporal_contact_aggregated
1663,1772,20,1,temporal_contact_aggregated
1663,1775,20,1,temporal_contact_aggregated
1663,1779,2240,112,temporal_contact_aggregated
1663,1787,20,1,temporal_contact_aggregated
1663,1851,20,1,temporal_contact_aggregated
1663,1854,20,1,temporal_contact_aggregated
1663,1877,20,1,temporal_contact_aggregated
1663,1887,20,1,temporal_contact_aggregated
1663,1898,20,1,temporal_contact_aggregated
1663,1902,40,2,temporal_contact_aggregated
1663,1907,40,2,temporal_contact_aggregated
1663,1908,740,37,temporal_contact_aggregated
1663,1912,200,10,temporal_contact_aggregated
1663,1920,2280,114,temporal_contact_aggregated
1664,1665,700,35,temporal_contact_aggregated
1664,1666,1500,75,temporal_contact_aggregated
1664,1670,380,19,temporal_contact_aggregated
1664,1673,120,6,temporal_contact_aggregated
1664,1674,260,13,temporal_contact_aggregated
1664,1675,4040,202,temporal_contact_aggregated
1664,1680,720,36,temporal_contact_aggregated
1664,1681,140,7,temporal_contact_aggregated
1664,1682,800,40,temporal_contact_aggregated
1664,1684,560,28,temporal_contact_aggregated
1664,1687,420,21,temporal_contact_aggregated
1664,1688,2660,133,temporal_contact_aggregated
1664,1695,620,31,temporal_contact_aggregated
1664,1696,440,22,temporal_contact_aggregated
1664,1697,1320,66,temporal_contact_aggregated
1664,1698,720,36,temporal_contact_aggregated
1664,1708,40,2,temporal_contact_aggregated
1664,1719,20,1,temporal_contact_aggregated
1664,1730,60,3,temporal_contact_aggregated
1664,1745,1720,86,temporal_contact_aggregated
1664,1751,120,6,temporal_contact_aggregated
1664,1765,2120,106,temporal_contact_aggregated
1664,1779,680,34,temporal_contact_aggregated
1664,1780,20,1,temporal_contact_aggregated
1664,1782,20,1,temporal_contact_aggregated
1664,1821,40,2,temporal_contact_aggregated
1664,1835,20,1,temporal_contact_aggregated
1664,1837,2100,105,temporal_contact_aggregated
1664,1843,40,2,temporal_contact_aggregated
1664,1851,20,1,temporal_contact_aggregated
1664,1854,20,1,temporal_contact_aggregated
1664,1857,20,1,temporal_contact_aggregated
1664,1887,40,2,temporal_contact_aggregated
1664,1890,20,1,temporal_contact_aggregated
1664,1902,40,2,temporal_contact_aggregated
1664,1907,20,1,temporal_contact_aggregated
1664,1908,1100,55,temporal_contact_aggregated
1664,1912,680,34,temporal_contact_aggregated
1664,1919,40,2,temporal_contact_aggregated
1664,1920,60,3,temporal_contact_aggregated
1664,1922,40,2,temporal_contact_aggregated
1665,1666,4980,249,temporal_contact_aggregated
1665,1670,280,14,temporal_contact_aggregated
1665,1673,260,13,temporal_contact_aggregated
1665,1674,280,14,temporal_contact_aggregated
1665,1675,1340,67,temporal_contact_aggregated
1665,1680,220,11,temporal_contact_aggregated
1665,1681,720,36,temporal_contact_aggregated
1665,1682,640,32,temporal_contact_aggregated
1665,1684,460,23,temporal_contact_aggregated
1665,1685,20,1,temporal_contact_aggregated
1665,1687,260,13,temporal_contact_aggregated
1665,1688,300,15,temporal_contact_aggregated
1665,1695,1440,72,temporal_contact_aggregated
1665,1696,260,13,temporal_contact_aggregated
1665,1697,2380,119,temporal_contact_aggregated
1665,1698,3440,172,temporal_contact_aggregated
1665,1704,1640,82,temporal_contact_aggregated
1665,1705,20,1,temporal_contact_aggregated
1665,1708,40,2,temporal_contact_aggregated
1665,1711,20,1,temporal_contact_aggregated
1665,1714,20,1,temporal_contact_aggregated
1665,1727,20,1,temporal_contact_aggregated
1665,1730,120,6,temporal_contact_aggregated
1665,1731,80,4,temporal_contact_aggregated
1665,1732,20,1,temporal_contact_aggregated
1665,1743,40,2,temporal_contact_aggregated
1665,1744,40,2,temporal_contact_aggregated
1665,1745,1760,88,temporal_contact_aggregated
1665,1749,20,1,temporal_contact_aggregated
1665,1751,100,5,temporal_contact_aggregated
1665,1752,80,4,temporal_contact_aggregated
1665,1757,80,4,temporal_contact_aggregated
1665,1759,20,1,temporal_contact_aggregated
1665,1761,80,4,temporal_contact_aggregated
1665,1764,260,13,temporal_contact_aggregated
1665,1765,320,16,temporal_contact_aggregated
1665,1766,160,8,temporal_contact_aggregated
1665,1767,120,6,temporal_contact_aggregated
1665,1768,80,4,temporal_contact_aggregated
1665,1772,80,4,temporal_contact_aggregated
1665,1775,160,8,temporal_contact_aggregated
1665,1779,2040,102,temporal_contact_aggregated
1665,1780,40,2,temporal_contact_aggregated
1665,1783,40,2,temporal_contact_aggregated
1665,1787,60,3,temporal_contact_aggregated
1665,1792,280,14,temporal_contact_aggregated
1665,1797,60,3,temporal_contact_aggregated
1665,1799,40,2,temporal_contact_aggregated
1665,1815,20,1,temporal_contact_aggregated
1665,1820,20,1,temporal_contact_aggregated
1665,1821,160,8,temporal_contact_aggregated
1665,1835,40,2,temporal_contact_aggregated
1665,1837,80,4,temporal_contact_aggregated
1665,1838,20,1,temporal_contact_aggregated
1665,1843,40,2,temporal_contact_aggregated
1665,1847,20,1,temporal_contact_aggregated
1665,1851,20,1,temporal_contact_aggregated
1665,1854,20,1,temporal_contact_aggregated
1665,1855,40,2,temporal_contact_aggregated
1665,1857,60,3,temporal_contact_aggregated
1665,1859,40,2,temporal_contact_aggregated
1665,1866,40,2,temporal_contact_aggregated
1665,1872,20,1,temporal_contact_aggregated
1665,1877,20,1,temporal_contact_aggregated
1665,1887,280,14,temporal_contact_aggregated
1665,1890,460,23,temporal_contact_aggregated
1665,1898,20,1,temporal_contact_aggregated
1665,1902,40,2,temporal_contact_aggregated
1665,1908,360,18,temporal_contact_aggregated
1665,1909,40,2,temporal_contact_aggregated
1665,1912,4060,203,temporal_contact_aggregated
1665,1916,40,2,temporal_contact_aggregated
1665,1920,3920,196,temporal_contact_aggregated
1666,1670,1000,50,temporal_contact_aggregated
1666,1673,840,42,temporal_contact_aggregated
1666,1674,520,26,temporal_contact_aggregated
1666,1675,440,22,temporal_contact_aggregated
1666,1680,200,10,temporal_contact_aggregated
1666,1681,160,8,temporal_contact_aggregated
1666,1682,440,22,temporal_contact_aggregated
1666,1684,380,19,temporal_contact_aggregated
1666,1685,20,1,temporal_contact_aggregated
1666,1687,240,12,temporal_contact_aggregated
1666,1688,1240,62,temporal_contact_aggregated
1666,1695,11920,596,temporal_contact_aggregated
1666,1696,4040,202,temporal_contact_aggregated
1666,1697,1000,50,temporal_contact_aggregated
1666,1698,1060,53,temporal_contact_aggregated
1666,1700,40,2,temporal_contact_aggregated
1666,1702,60,3,temporal_contact_aggregated
1666,1704,20,1,temporal_contact_aggregated
1666,1714,100,5,temporal_contact_aggregated
1666,1720,40,2,temporal_contact_aggregated
1666,1723,100,5,temporal_contact_aggregated
1666,1727,20,1,temporal_contact_aggregated
1666,1730,20,1,temporal_contact_aggregated
1666,1739,20,1,temporal_contact_aggregated
1666,1743,80,4,temporal_contact_aggregated
1666,1744,20,1,temporal_contact_aggregated
1666,1745,960,48,temporal_contact_aggregated
1666,1749,60,3,temporal_contact_aggregated
1666,1751,20,1,temporal_contact_aggregated
1666,1752,40,2,temporal_contact_aggregated
1666,1757,760,38,temporal_contact_aggregated
1666,1761,20,1,temporal_contact_aggregated
1666,1765,1700,85,temporal_contact_aggregated
1666,1766,40,2,temporal_contact_aggregated
1666,1767,240,12,temporal_contact_aggregated
1666,1768,80,4,temporal_contact_aggregated
1666,1772,220,11,temporal_contact_aggregated
1666,1775,300,15,temporal_contact_aggregated
1666,1778,20,1,temporal_contact_aggregated
1666,1779,160,8,temporal_contact_aggregated
1666,1780,40,2,temporal_contact_aggregated
1666,1787,60,3,temporal_contact_aggregated
1666,1789,80,4,temporal_contact_aggregated
1666,1790,20,1,temporal_contact_aggregated
1666,1792,80,4,temporal_contact_aggregated
1666,1798,20,1,temporal_contact_aggregated
1666,1801,20,1,temporal_contact_aggregated
1666,1809,20,1,temporal_contact_aggregated
1666,1821,160,8,temporal_contact_aggregated
1666,1822,80,4,temporal_contact_aggregated
1666,1833,20,1,temporal_contact_aggregated
1666,1837,120,6,temporal_contact_aggregated
1666,1847,20,1,temporal_contact_aggregated
1666,1851,60,3,temporal_contact_aggregated
1666,1855,40,2,temporal_contact_aggregated
1666,1857,100,5,temporal_contact_aggregated
1666,1858,20,1,temporal_contact_aggregated
1666,1861,20,1,temporal_contact_aggregated
1666,1887,60,3,temporal_contact_aggregated
1666,1890,860,43,temporal_contact_aggregated
1666,1895,100,5,temporal_contact_aggregated
1666,1902,20,1,temporal_contact_aggregated
1666,1907,40,2,temporal_contact_aggregated
1666,1908,660,33,temporal_contact_aggregated
1666,1911,40,2,temporal_contact_aggregated
1666,1912,1180,59,temporal_contact_aggregated
1666,1916,120,6,temporal_contact_aggregated
1666,1920,1460,73,temporal_contact_aggregated
1668,1684,20,1,temporal_contact_aggregated
1668,1695,20,1,temporal_contact_aggregated
1668,1698,20,1,temporal_contact_aggregated
1668,1707,20,1,temporal_contact_aggregated
1668,1709,60,3,temporal_contact_aggregated
1668,1727,60,3,temporal_contact_aggregated
1668,1745,80,4,temporal_contact_aggregated
1668,1751,760,38,temporal_contact_aggregated
1668,1757,20,1,temporal_contact_aggregated
1668,1761,40,2,temporal_contact_aggregated
1668,1795,20,1,temporal_contact_aggregated
1668,1798,20,1,temporal_contact_aggregated
